Link,Title,Subtitle,Description,Price,Location
https://auto.drom.ru/tara/mercedes-benz/e-class/882808796.html,"Mercedes-Benz E-Class, 2002",E 240 AT Elegance,"2.6 л (177 л.с.),бензин,АКПП,задний,310 000 км",950 000,Тара
https://auto.drom.ru/chita/mercedes-benz/e-class/300270028.html,"Mercedes-Benz E-Class, 2001",E 200 Kompressor AT Avantgarde,"2.0 л (163 л.с.),бензин,АКПП,задний,473 097 км",800 000,Чита
https://auto.drom.ru/efremov/mercedes-benz/m-class/935140261.html,"Mercedes-Benz M-Class, 2007",ML 350 AT 4MATIC,"3.5 л (272 л.с.),бензин,АКПП,4WD,250 000 км",800 000,Ефремов
https://auto.drom.ru/nalchik/mercedes-benz/e-class/931291671.html,"Mercedes-Benz E-Class, 1993",E 280 AT,"2.8 л (197 л.с.),бензин,АКПП,задний,346 000 км",950 000,Нальчик
https://auto.drom.ru/zheleznogorsk-kursk/mercedes-benz/e-class/904884892.html,"Mercedes-Benz E-Class, 2002",E 220 CDI AТ Classic,"2.1 л (150 л.с.),дизель,АКПП,задний,425 000 км",999 999,Железногорск
https://auto.drom.ru/kislovodsk/mercedes-benz/e-class/846243768.html,"Mercedes-Benz E-Class, 2000",E 240 АТ Avantgarde,"2.6 л (170 л.с.),бензин,АКПП,задний,207 000 км",990 000,Кисловодск
https://auto.drom.ru/nizhniy-novgorod/mercedes-benz/c-class/825077372.html,"Mercedes-Benz C-Class, 2009",C230 AT,"2.5 л (204 л.с.),бензин,АКПП,задний,265 000 км",950 000,Нижний Новгород
https://auto.drom.ru/moscow/mercedes-benz/e-class/638647150.html,"Mercedes-Benz E-Class, 1997",E 320 4MATIC АТ Avantgarde,"3.2 л (224 л.с.),бензин,АКПП,4WD,267 000 км",990 000,Москва
https://auto.drom.ru/moscow/mercedes-benz/e-class/592849150.html,"Mercedes-Benz E-Class, 2010",,"1.8 л (184 л.с.),бензин,АКПП,задний,237 000 км",1 000 000,Москва
https://auto.drom.ru/kaliningrad/mercedes-benz/vito/563723132.html,"Mercedes-Benz Vito, 2008",,"2.1 л (116 л.с.),дизель,АКПП,задний,606 485 км",849 500,Калининград
https://auto.drom.ru/spb/mercedes-benz/glk-class/496373470.html,"Mercedes-Benz GLK-Class, 2012",GLK 300 4MATIC AT Особая серия,"3.0 л (231 л.с.),бензин,АКПП,4WD,300 000 км",1 000 000,Санкт-Петербург
https://auto.drom.ru/kogalym/mercedes-benz/s-class/480186862.html,"Mercedes-Benz S-Class, 1996",,"4.2 л (278 л.с.),бензин,автомат,задний,255 000 км",800 000,Когалым
https://auto.drom.ru/moscow/mercedes-benz/e-class/449538226.html,"Mercedes-Benz E-Class, 2010",,"1.8 л (184 л.с.),бензин,АКПП,задний,211 000 км",1 000 000,Москва
https://auto.drom.ru/spb/mercedes-benz/c-class/443189803.html,"Mercedes-Benz C-Class, 2007",,"1.8 л (184 л.с.),бензин,АКПП,задний,181 305 км",900 000,Санкт-Петербург
https://auto.drom.ru/tomilino/mercedes-benz/s-class/152013486.html,"Mercedes-Benz S-Class, 2005",S 350 AT L,"3.5 л (272 л.с.),бензин,АКПП,задний,277 000 км",900 000,Томилино
https://auto.drom.ru/tyumen/mercedes-benz/e-class/267885611.html,"Mercedes-Benz E-Class, 2004",E 320 4MATIC AТ Avantgarde,"3.2 л (224 л.с.),бензин,АКПП,4WD,287 000 км",950 000,Тюмень
https://auto.drom.ru/omsk/mercedes-benz/e-class/237854842.html,"Mercedes-Benz E-Class, 2003",,"2.7 л (177 л.с.),дизель,АКПП,задний,294 545 км",850 000,Омск
https://auto.drom.ru/novocherkassk/mercedes-benz/vito/202479638.html,"Mercedes-Benz Vito, 2006",,"2.1 л (88 л.с.),дизель,механика,задний,321 000 км",930 000,Новочеркасск
https://auto.drom.ru/mayma/mercedes-benz/cls-class/143499289.html,"Mercedes-Benz CLS-Class, 2004",CLS 350 AT,"3.5 л (272 л.с.),бензин,АКПП,задний,200 000 км",1 000 000,Майма
https://auto.drom.ru/bagan/mercedes-benz/c-class/140218465.html,"Mercedes-Benz C-Class, 2004",C 240 AT 4MATIC,"2.6 л (168 л.с.),бензин,АКПП,4WD,370 000 км",860 000,Баган
https://auto.drom.ru/shahty/mercedes-benz/clc-class/778025853.html,"Mercedes-Benz CLC-Class, 2008","CLC 180 Kompressor AT ""Особая Серия""","1.8 л (143 л.с.),бензин,АКПП,задний,238 000 км",850 000,Шахты
https://auto.drom.ru/grozniy/mercedes-benz/c-class/923887598.html,"Mercedes-Benz C-Class, 2010",C 250 CGI BlueEFFICIENCY AT Avantgarde,"1.8 л (204 л.с.),бензин,АКПП,задний,240 000 км",920 000,Грозный
https://auto.drom.ru/krasnodar/mercedes-benz/cl-class/190917789.html,"Mercedes-Benz CL-Class, 1999",CL 500 AT,"5.0 л (306 л.с.),бензин,АКПП,задний,185 000 км",930 000,Краснодар
https://auto.drom.ru/moscow/mercedes-benz/a-class/512589689.html,"Mercedes-Benz A-Class, 2013",,"1.6 л (122 л.с.),бензин,робот,передний,295 000 км",950 000,Москва
https://auto.drom.ru/chelyabinsk/mercedes-benz/e-class/734778088.html,"Mercedes-Benz E-Class, 2003",,"2.6 л (177 л.с.),бензин,АКПП,задний,286 700 км",950 000,Челябинск
https://auto.drom.ru/krasnoyarsk/mercedes-benz/s-class/867343108.html,"Mercedes-Benz S-Class, 1994",S 500 AT,"5.0 л (320 л.с.),бензин,АКПП,задний,249 000 км",850 000,Красноярск
https://auto.drom.ru/sevastopol/mercedes-benz/a-class/174431932.html,"Mercedes-Benz A-Class, 2009",,"1.7 л (116 л.с.),бензин,вариатор,передний,168 000 км",850 000,Севастополь
https://auto.drom.ru/vladivostok/mercedes-benz/s-class/576488669.html,"Mercedes-Benz S-Class, 2006",S500 4MATIC L,"5.5 л (388 л.с.),бензин,АКПП,4WD,200 000 км",1 000 000,Владивосток
https://auto.drom.ru/novosibirsk/mercedes-benz/e-class/946529986.html,"Mercedes-Benz E-Class, 2002",E 240 AТ Avantgarde,"2.6 л (177 л.с.),бензин,АКПП,задний,290 000 км",820 000,Новосибирск
https://auto.drom.ru/krasnoyarsk/mercedes-benz/m-class/586806047.html,"Mercedes-Benz M-Class, 2005",ML 350 AT 4MATIC,"3.5 л (272 л.с.),бензин,АКПП,4WD,271 100 км",970 000,Красноярск
https://auto.drom.ru/maykop/mercedes-benz/e-class/409496565.html,"Mercedes-Benz E-Class, 2002",E 240 AT Avantgarde,"2.6 л (177 л.с.),бензин,АКПП,задний,72 000 км",899 999,Майкоп
https://auto.drom.ru/kurgan/mercedes-benz/e-class/747340607.html,"Mercedes-Benz E-Class, 2010",,"1.8 л (184 л.с.),бензин,АКПП,задний,267 000 км",980 000,Курган
https://auto.drom.ru/belgorod/mercedes-benz/b-class/709041398.html,"Mercedes-Benz B-Class, 2011",,"1.7 л (116 л.с.),бензин,вариатор,передний,170 000 км",935 000,Белгород
https://auto.drom.ru/samara/mercedes-benz/b-class/582357307.html,"Mercedes-Benz B-Class, 2011",B 180 CVT,"1.7 л (116 л.с.),бензин,вариатор,передний,141 308 км",800 000,Самара
https://auto.drom.ru/yalta/mercedes-benz/v-class/750802307.html,"Mercedes-Benz V-Class, 1999",,"2.2 л (122 л.с.),дизель,механика,передний,350 000 км",800 000,Ялта
https://auto.drom.ru/krasnoyarsk/mercedes-benz/gl-class/877805899.html,"Mercedes-Benz GL-Class, 2008",GL 450 4MATIC,"4.7 л (340 л.с.),бензин,АКПП,4WD,260 860 км",850 000,Красноярск
https://auto.drom.ru/ekaterinburg/mercedes-benz/s-class/659377052.html,"Mercedes-Benz S-Class, 2006",,"5.5 л (388 л.с.),бензин,АКПП,задний,302 000 км",950 000,Екатеринбург
https://auto.drom.ru/chelyabinsk/mercedes-benz/e-class/319314349.html,"Mercedes-Benz E-Class, 2012",E 200 CGI AT Особая серия,"1.8 л (184 л.с.),бензин,АКПП,задний,158 800 км",905 250,Челябинск
https://auto.drom.ru/nizhnevartovsk/mercedes-benz/s-class/938560445.html,"Mercedes-Benz S-Class, 2005",S350 L,"3.5 л (272 л.с.),бензин,АКПП,задний,300 000 км",850 000,Нижневартовск
https://auto.drom.ru/barnaul/mercedes-benz/b-class/938710647.html,"Mercedes-Benz B-Class, 2005",B 200 Turbo CVT,"2.0 л (193 л.с.),бензин,вариатор,передний,230 000 км",850 000,Барнаул
https://auto.drom.ru/grozniy/mercedes-benz/cl-class/935906532.html,"Mercedes-Benz CL-Class, 2001",CL 600 AT,"5.8 л (367 л.с.),бензин,АКПП,задний,150 000 км",985 000,Грозный
https://auto.drom.ru/abinsk/mercedes-benz/c-class/923670952.html,"Mercedes-Benz C-Class, 2005",C230 Kompressor AT Avantgarde,"1.8 л (192 л.с.),бензин,АКПП,задний,292 000 км",890 000,Абинск
https://auto.drom.ru/ozersk-chelyabinsk/mercedes-benz/e-class/908335826.html,"Mercedes-Benz E-Class, 2003",E 270 CDI AТ Avantgarde,"2.7 л (177 л.с.),дизель,АКПП,задний,430 000 км",850 000,Озёрск
https://auto.drom.ru/voronezh/mercedes-benz/cls-class/906054983.html,"Mercedes-Benz CLS-Class, 2008",CLS 550 AT,"5.5 л (382 л.с.),бензин,АКПП,задний,155 000 км",1 000 000,Воронеж
https://auto.drom.ru/voronezh/mercedes-benz/m-class/874180619.html,"Mercedes-Benz M-Class, 2005",,"3.5 л (272 л.с.),бензин,АКПП,4WD,321 130 км",925 000,Воронеж
https://auto.drom.ru/kirovgrad/mercedes-benz/e-class/866215822.html,"Mercedes-Benz E-Class, 2005",,"3.0 л (224 л.с.),дизель,АКПП,задний,253 000 км",850 000,Кировград
https://auto.drom.ru/ufa/mercedes-benz/e-class/847340937.html,"Mercedes-Benz E-Class, 2004",,"2.2 л (150 л.с.),дизель,автомат,задний,452 000 км",850 000,Уфа
https://auto.drom.ru/sevastopol/mercedes-benz/c-class/828734258.html,"Mercedes-Benz C-Class, 2008",C180 Kompressor AT,"1.8 л (156 л.с.),бензин,АКПП,задний,380 000 км",900 000,Севастополь
https://auto.drom.ru/novoshahtinsk/mercedes-benz/s-class/822919715.html,"Mercedes-Benz S-Class, 1999",S 320 AT,"3.2 л (224 л.с.),бензин,АКПП,задний,248 000 км",800 000,Новошахтинск
https://auto.drom.ru/anapa/mercedes-benz/s-class/738591320.html,"Mercedes-Benz S-Class, 1998",,"4.2 л (279 л.с.),бензин,автомат,задний,300 000 км",999 999,Анапа
https://auto.drom.ru/tomsk/mercedes-benz/m-class/724817206.html,"Mercedes-Benz M-Class, 2000",ML 430 AT 4MATIC,"4.3 л (272 л.с.),бензин,АКПП,4WD,210 000 км",850 000,Томск
https://auto.drom.ru/dmitrievka/mercedes-benz/m-class/721164921.html,"Mercedes-Benz M-Class, 2000",ML 270 CDI MT 4MATIC,"2.7 л (163 л.с.),дизель,механика,4WD,487 000 км",800 003,Дмитриевка
https://auto.drom.ru/smolensk/mercedes-benz/s-class/699641008.html,"Mercedes-Benz S-Class, 2003",S500 4MATIC L,"5.0 л (306 л.с.),бензин,АКПП,4WD,111 111 км",825 000,Смоленск
https://auto.drom.ru/ufa/mercedes-benz/cls-class/682248495.html,"Mercedes-Benz CLS-Class, 2007",CLS 550,"5.5 л (387 л.с.),бензин,АКПП,задний,90 123 км",890 000,Уфа
https://auto.drom.ru/moscow/mercedes-benz/s-class/597674874.html,"Mercedes-Benz S-Class, 2006",,"5.5 л (388 л.с.),бензин,АКПП,задний,304 000 км",965 000,Москва
https://auto.drom.ru/yalta/mercedes-benz/s-class/508642074.html,"Mercedes-Benz S-Class, 2006",,"5.5 л (388 л.с.),бензин,АКПП,задний,299 999 км",900 000,Ялта
https://auto.drom.ru/krasnoyarsk/mercedes-benz/e-class/464352547.html,"Mercedes-Benz E-Class, 2007",E 200K Elegance,"1.8 л (184 л.с.),бензин,АКПП,задний,395 896 км",1 000 000,Красноярск
https://auto.drom.ru/chelyabinsk/mercedes-benz/e-class/414508416.html,"Mercedes-Benz E-Class, 2008",E 200 CDI AТ Classic,"2.1 л (136 л.с.),дизель,АКПП,задний,215 000 км",900 000,Челябинск
https://auto.drom.ru/nazran/mercedes-benz/e-class/405560584.html,"Mercedes-Benz E-Class, 2003",,"1.8 л (163 л.с.),бензин,АКПП,задний,271 000 км",900 000,Назрань
https://auto.drom.ru/zelenogorsk-krasnoyarsk/mercedes-benz/s-class/394595062.html,"Mercedes-Benz S-Class, 1999",S430,"4.3 л (279 л.с.),бензин,АКПП,задний,170 000 км",850 000,Зеленогорск
https://auto.drom.ru/tyumen/mercedes-benz/m-class/293388450.html,"Mercedes-Benz M-Class, 2005",ML 350 AT 4MATIC,"3.5 л (272 л.с.),бензин,АКПП,4WD,410 000 км",850 000,Тюмень
https://auto.drom.ru/izobilniy/mercedes-benz/e-class/205147995.html,"Mercedes-Benz E-Class, 2002",E 240 MТ Elegance,"2.6 л (177 л.с.),бензин,механика,задний,350 000 км",850 000,Изобильный
https://auto.drom.ru/chebarkul/mercedes-benz/b-class/107053422.html,"Mercedes-Benz B-Class, 2011",,"1.7 л (116 л.с.),бензин,вариатор,передний,217 000 км",820 000,Чебаркуль
https://auto.drom.ru/iskitim/mercedes-benz/m-class/49508719.html,"Mercedes-Benz M-Class, 2005",ML 350 AT 4MATIC,"3.5 л (272 л.с.),бензин,АКПП,4WD,265 000 км",905 000,Искитим
https://auto.drom.ru/omsk/mercedes-benz/m-class/46084591.html,"Mercedes-Benz M-Class, 2000",ML 430 AT 4MATIC,"4.3 л (272 л.с.),бензин,АКПП,4WD,280 000 км",1 000 000,Омск
https://auto.drom.ru/vladikavkaz/mercedes-benz/m-class/610335492.html,"Mercedes-Benz M-Class, 2000",,"3.2 л (218 л.с.),бензин,АКПП,4WD,330 000 км",800 000,Владикавказ
https://auto.drom.ru/moscow/mercedes-benz/s-class/156842052.html,"Mercedes-Benz S-Class, 2008",S 500 AT 4MATIC,"5.5 л (388 л.с.),бензин,АКПП,4WD,300 000 км",830 000,Москва
https://auto.drom.ru/sochi/mercedes-benz/vito/564282252.html,"Mercedes-Benz Vito, 2000",108 CDI MT,"2.1 л (82 л.с.),дизель,механика,передний,250 000 км",810 000,Сочи
https://auto.drom.ru/muravlenko/mercedes-benz/c-class/795037573.html,"Mercedes-Benz C-Class, 2007",C 200 Kompressor AT Elegance,"1.8 л (184 л.с.),бензин,АКПП,задний,225 000 км",1 000 000,Муравленко
https://auto.drom.ru/astrahan/mercedes-benz/e-class/240086361.html,"Mercedes-Benz E-Class, 2002",E 320 AТ Elegance,"3.2 л (224 л.с.),бензин,АКПП,задний,290 000 км",810 000,Астрахань
https://auto.drom.ru/perm/mercedes-benz/clc-class/865261884.html,"Mercedes-Benz CLC-Class, 2008",,"2.5 л (204 л.с.),бензин,АКПП,задний,161 000 км",1 000 000,Пермь
https://auto.drom.ru/kurgan/mercedes-benz/r-class/378980664.html,"Mercedes-Benz R-Class, 2007",R 350 4MATIC AT,"3.5 л (272 л.с.),бензин,АКПП,4WD,345 000 км",1 000 000,Курган
https://auto.drom.ru/hasavyurt/mercedes-benz/e-class/287724218.html,"Mercedes-Benz E-Class, 2010",E 300 AT Особая серия,"3.0 л (231 л.с.),бензин,АКПП,задний,279 000 км",1 000 000,Хасавюрт
https://auto.drom.ru/simferopol/mercedes-benz/gl-class/721635153.html,"Mercedes-Benz GL-Class, 2007",GL 550 4MATIC,"5.5 л (388 л.с.),бензин,АКПП,4WD,360 000 км",880 000,Симферополь
https://auto.drom.ru/kyzyl/mercedes-benz/s-class/226320966.html,"Mercedes-Benz S-Class, 2000",,"5.0 л (296 л.с.),бензин,автомат,задний,317 000 км",1 000 000,Кызыл
https://auto.drom.ru/smolensk/mercedes-benz/c-class/697346696.html,"Mercedes-Benz C-Class, 2009",,"1.6 л (156 л.с.),бензин,АКПП,задний,242 016 км",845 000,Смоленск
https://auto.drom.ru/nefteyugansk/mercedes-benz/e-class/573701132.html,"Mercedes-Benz E-Class, 2002",,"2.6 л (177 л.с.),бензин,АКПП,задний,238 366 км,белый",1 000 000,Нефтеюганск
https://auto.drom.ru/moscow/mercedes-benz/gl-class/535893045.html,"Mercedes-Benz GL-Class, 2009",GL 500 4MATIC,"5.5 л (388 л.с.),бензин,АКПП,4WD,290 000 км",970 000,Москва
https://auto.drom.ru/krasnodar/mercedes-benz/s-class/273232451.html,"Mercedes-Benz S-Class, 2002",S320 L,"3.2 л (224 л.с.),бензин,АКПП,задний,254 000 км",825 000,Краснодар
https://auto.drom.ru/simferopol/mercedes-benz/m-class/103146226.html,"Mercedes-Benz M-Class, 2005",ML 350 AT 4MATIC,"3.5 л (272 л.с.),бензин,АКПП,4WD,222 000 км",999 000,Симферополь
https://auto.drom.ru/yurla/mercedes-benz/e-class/249866242.html,"Mercedes-Benz E-Class, 2003",E 240 AT Elegance,"2.6 л (177 л.с.),бензин,АКПП,задний,100 000 км",900 000,Юрла
https://auto.drom.ru/blagoveshchensk/mercedes-benz/gl-class/819535143.html,"Mercedes-Benz GL-Class, 2006",GL 450 4MATIC,"4.7 л (340 л.с.),бензин,АКПП,4WD,200 000 км",910 000,Благовещенск
https://auto.drom.ru/kalachinsk-omsk/mercedes-benz/c-class/235116751.html,"Mercedes-Benz C-Class, 2000",C 180 MT Avantgarde,"2.0 л (129 л.с.),бензин,механика,задний,311 000 км",830 000,Калачинск
https://auto.drom.ru/novokuznetsk/mercedes-benz/e-class/506151379.html,"Mercedes-Benz E-Class, 1993",E 220 AT,"2.2 л (150 л.с.),бензин,АКПП,задний,182 921 км",1 000 000,Новокузнецк
https://auto.drom.ru/chita/mercedes-benz/e-class/805912598.html,"Mercedes-Benz E-Class, 2003",E 320 AT Avantgarde,"3.2 л (224 л.с.),бензин,АКПП,задний,200 000 км",1 000 000,Чита
https://auto.drom.ru/kyzyl/mercedes-benz/cl-class/769828033.html,"Mercedes-Benz CL-Class, 2007",CL 600 AT,"5.5 л (517 л.с.),бензин,АКПП,задний,104 645 км",1 000 000,Кызыл
https://auto.drom.ru/vladivostok/mercedes-benz/a-class/350325142.html,"Mercedes-Benz A-Class, 2014",A 180,"1.6 л (122 л.с.),бензин,робот,передний,105 000 км",900 000,Владивосток
https://auto.drom.ru/engels/mercedes-benz/glk-class/911632241.html,"Mercedes-Benz GLK-Class, 2015",GLK 220 CDI 4MATIC AT Особая серия,"2.1 л (170 л.с.),дизель,АКПП,4WD,120 000 км",1 000 000,Энгельс
https://auto.drom.ru/tver/mercedes-benz/e-class/885448159.html,"Mercedes-Benz E-Class, 1989",300 E 4MATIC MT Base,"3.0 л (180 л.с.),бензин,механика,4WD,260 000 км",900 000,Тверь
https://auto.drom.ru/novosibirsk/mercedes-benz/s-class/836767175.html,"Mercedes-Benz S-Class, 2003",S350,"3.7 л (245 л.с.),бензин,АКПП,задний,325 000 км",850 000,Новосибирск
https://auto.drom.ru/novosibirsk/mercedes-benz/e-class/785825673.html,"Mercedes-Benz E-Class, 2003",E 320 AТ Avantgarde,"3.2 л (224 л.с.),бензин,АКПП,задний,364 000 км",980 000,Новосибирск
https://auto.drom.ru/kyshtym/mercedes-benz/e-class/726112931.html,"Mercedes-Benz E-Class, 2003",E 200 CDI AТ Classic,"2.1 л (122 л.с.),дизель,АКПП,задний,405 000 км",950 000,Кыштым
https://auto.drom.ru/tobolsk/mercedes-benz/c-class/674055411.html,"Mercedes-Benz C-Class, 2007",C180 Kompressor AT,"1.8 л (156 л.с.),бензин,АКПП,задний,260 091 км",1 000 000,Тобольск
https://auto.drom.ru/pohvistnevo/mercedes-benz/vito/672889726.html,"Mercedes-Benz Vito, 2004",,"2.1 л (109 л.с.),дизель,механика,задний,400 000 км",810 000,Похвистнево
https://auto.drom.ru/komsomolsk/mercedes-benz/e-class/600390192.html,"Mercedes-Benz E-Class, 2003",E 320 AT Avantgarde,"3.2 л (224 л.с.),бензин,АКПП,задний,300 000 км",800 000,Комсомольск-на-Амуре
https://auto.drom.ru/barnaul/mercedes-benz/c-class/549422899.html,"Mercedes-Benz C-Class, 2003",C 240 AT Classic,"2.6 л (170 л.с.),бензин,АКПП,задний,211 000 км",850 000,Барнаул
https://auto.drom.ru/novosibirsk/mercedes-benz/m-class/489899837.html,"Mercedes-Benz M-Class, 1999",,"4.3 л (272 л.с.),бензин,АКПП,4WD,135 000 км",950 000,Новосибирск
https://auto.drom.ru/sayanogorsk/mercedes-benz/m-class/447596834.html,"Mercedes-Benz M-Class, 1999",ML 430 AT 4MATIC,"4.3 л (272 л.с.),бензин,АКПП,4WD,360 000 км",800 000,Саяногорск
https://auto.drom.ru/kazan/mercedes-benz/e-class/427412888.html,"Mercedes-Benz E-Class, 2005",E 280 CDI AТ Avantgarde,"3.2 л (177 л.с.),дизель,АКПП,задний,440 000 км",895 000,Казань
https://auto.drom.ru/vladimir/mercedes-benz/viano/417874227.html,"Mercedes-Benz Viano, 2004",2.2 CDI AT Ambiente Компактный,"2.1 л (150 л.с.),дизель,АКПП,задний,632 222 км",900 000,Владимир
https://auto.drom.ru/semikarakorsk/mercedes-benz/e-class/394703036.html,"Mercedes-Benz E-Class, 2005",E 200 Kompressor AТ Avantgarde,"1.8 л (163 л.с.),бензин,АКПП,задний,410 000 км",995 000,Семикаракорск
https://auto.drom.ru/simferopol/mercedes-benz/e-class/368194748.html,"Mercedes-Benz E-Class, 2005",E 280 4MATIC AТ Avantgarde,"3.0 л (231 л.с.),бензин,АКПП,4WD,337 000 км",970 000,Симферополь
https://auto.drom.ru/krasnoyarsk/mercedes-benz/c-class/325422452.html,"Mercedes-Benz C-Class, 2008",C 200 Kompressor AT Elegance,"1.8 л (184 л.с.),бензин,АКПП,задний,206 000 км",890 000,Красноярск
https://auto.drom.ru/novokuznetsk/mercedes-benz/c-class/272288112.html,"Mercedes-Benz C-Class, 2009",C 180 Kompressor BlueEFFICIENCY МT Avantgarde,"1.6 л (156 л.с.),бензин,механика,задний,340 000 км",920 000,Новокузнецк
https://auto.drom.ru/sibay/mercedes-benz/vito/250025783.html,"Mercedes-Benz Vito, 2001",112 CDI MT,"2.1 л (122 л.с.),дизель,механика,передний,217 000 км",1 000 000,Сибай
https://auto.drom.ru/omsk/mercedes-benz/m-class/233676729.html,"Mercedes-Benz M-Class, 2005",ML 350 AT 4MATIC,"3.5 л (272 л.с.),бензин,АКПП,4WD,212 000 км",900 000,Омск
https://auto.drom.ru/vladivostok/mercedes-benz/e-class/192039940.html,"Mercedes-Benz E-Class, 2007",E 200 CDI AТ Classic,"2.1 л (136 л.с.),дизель,АКПП,задний,147 000 км",870 000,Владивосток
https://auto.drom.ru/volgograd/mercedes-benz/b-class/187380765.html,"Mercedes-Benz B-Class, 2006",B 200 CVT,"2.0 л (136 л.с.),бензин,вариатор,передний,160 000 км",800 000,Волгоград
https://auto.drom.ru/novosibirsk/mercedes-benz/b-class/177247028.html,"Mercedes-Benz B-Class, 2010",B 170 CVT,"1.7 л (116 л.с.),бензин,вариатор,передний,220 000 км",950 000,Новосибирск
https://auto.drom.ru/galbshtadt/mercedes-benz/s-class/159148277.html,"Mercedes-Benz S-Class, 2002",S320,"3.2 л (224 л.с.),бензин,АКПП,задний,250 000 км",800 000,Гальбштадт
https://auto.drom.ru/sochi/mercedes-benz/r-class/149719451.html,"Mercedes-Benz R-Class, 2006",R 350 4MATIC AT,"3.5 л (272 л.с.),бензин,АКПП,4WD,300 000 км",900 000,Сочи
https://auto.drom.ru/zelenokumsk/mercedes-benz/r-class/145996906.html,"Mercedes-Benz R-Class, 2008",R 320 CDI 4MATIC AT,"3.0 л (224 л.с.),дизель,АКПП,4WD,269 000 км",970 000,Зеленокумск
https://auto.drom.ru/novosibirsk/mercedes-benz/e-class/141689627.html,"Mercedes-Benz E-Class, 2005",E 200 Kompressor AT Classic,"1.8 л (163 л.с.),бензин,АКПП,задний,420 000 км",800 000,Новосибирск
https://auto.drom.ru/kerch/mercedes-benz/e-class/119400529.html,"Mercedes-Benz E-Class, 2004",E 240 4MATIC AТ Avantgarde,"2.6 л (177 л.с.),бензин,АКПП,4WD,300 000 км",890 000,Керчь
https://auto.drom.ru/yablonovskiy/mercedes-benz/c-class/880005268.html,"Mercedes-Benz C-Class, 2007",C 200 Kompressor AT Elegance,"1.8 л (184 л.с.),бензин,АКПП,задний,265 689 км",1 000 000,Яблоновский
https://auto.drom.ru/togliatti/mercedes-benz/c-class/905718601.html,"Mercedes-Benz C-Class, 2008",,"2.1 л (136 л.с.),дизель,механика,задний,126 375 км",870 000,Тольятти
https://auto.drom.ru/novopokrovskaya/mercedes-benz/vito/537041495.html,"Mercedes-Benz Vito, 2003",,"2.1 л (122 л.с.),дизель,АКПП,передний,420 000 км",850 000,Новопокровская
https://auto.drom.ru/spb/mercedes-benz/a-class/720019491.html,"Mercedes-Benz A-Class, 2013",,"1.6 л (122 л.с.),бензин,робот,передний,208 692 км",979 585,Санкт-Петербург
https://auto.drom.ru/moscow/mercedes-benz/e-class/246894425.html,"Mercedes-Benz E-Class, 2010",,"3.5 л (272 л.с.),бензин,АКПП,4WD,314 911 км",800 000,Москва
https://auto.drom.ru/novokuznetsk/mercedes-benz/e-class/815969681.html,"Mercedes-Benz E-Class, 2001",E 240 AT Elegance,"2.6 л (170 л.с.),бензин,АКПП,задний,234 000 км",800 000,Новокузнецк
https://auto.drom.ru/rybinsk/mercedes-benz/e-class/453871226.html,"Mercedes-Benz E-Class, 2006",,"1.8 л (184 л.с.),бензин,АКПП,задний,340 000 км",800 000,Рыбинск
https://auto.drom.ru/moscow/mercedes-benz/s-class/706022686.html,"Mercedes-Benz S-Class, 2006",,"3.0 л (235 л.с.),дизель,АКПП,задний,290 000 км",820 000,Москва
https://auto.drom.ru/vladikavkaz/mercedes-benz/e-class/774366601.html,"Mercedes-Benz E-Class, 1998",,"4.3 л (279 л.с.),бензин,АКПП,задний",800 000,Владикавказ
https://auto.drom.ru/saky/mercedes-benz/vito/481641239.html,"Mercedes-Benz Vito, 1999",112 CDI MT,"2.1 л (122 л.с.),дизель,механика,передний,255 000 км",890 000,Саки
https://auto.drom.ru/krasnoyarsk/mercedes-benz/e-class/577834832.html,"Mercedes-Benz E-Class, 1998",E 320 АТ Avantgarde,"3.2 л (224 л.с.),бензин,АКПП,задний,450 000 км",830 000,Красноярск
https://auto.drom.ru/cherkessk/mercedes-benz/m-class/177575218.html,"Mercedes-Benz M-Class, 2005",,"3.5 л (272 л.с.),бензин,АКПП,4WD,367 000 км",995 000,Черкесск
https://auto.drom.ru/ekaterinburg/mercedes-benz/r-class/678844961.html,"Mercedes-Benz R-Class, 2006",R 320 CDI 4MATIC AT,"3.0 л (224 л.с.),дизель,АКПП,4WD,359 000 км",899 999,Екатеринбург
https://auto.drom.ru/moscow/mercedes-benz/c-class/947760463.html,"Mercedes-Benz C-Class, 2009",C 200 Kompressor AT Classic,"1.8 л (184 л.с.),бензин,АКПП,задний,265 000 км",1 000 000,Москва
https://auto.drom.ru/kolyvan/mercedes-benz/b-class/899895057.html,"Mercedes-Benz B-Class, 2007","B 170 CVT ""Особая серия""","1.7 л (116 л.с.),бензин,вариатор,передний,163 000 км",800 000,Колывань
https://auto.drom.ru/moscow/mercedes-benz/vito/857784500.html,"Mercedes-Benz Vito, 2007",115 CDI AT 4X4 L2,"2.1 л (150 л.с.),дизель,АКПП,4WD,444 000 км",950 000,Москва
https://auto.drom.ru/kazan/mercedes-benz/c-class/831413551.html,"Mercedes-Benz C-Class, 2010",,"3.0 л (231 л.с.),бензин,АКПП,4WD,311 012 км",900 000,Казань
https://auto.drom.ru/moscow/mercedes-benz/m-class/711050023.html,"Mercedes-Benz M-Class, 2007",ML 320 CDI AT 4MATIC,"3.0 л (224 л.с.),дизель,АКПП,4WD,279 800 км",945 000,Москва
